Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
273.0083313,136.8428802,273.0438843,79.12267303,273.0800476,63.14180756,273.1149597,354.2876282,273.2623901,139.7261505,273.2266541,86.2250824,273.1910706,63.74792099,273.1552124,368.3589478,273.302063,114.8955917,273.3380432,84.96166229,273.3738403,59.65620041,273.4102173,310.3314514,
274.0083313,136.8214264,274.0432434,79.0448761,274.0785522,63.98910904,274.1152039,354.7901917,274.2611389,141.1474915,274.2255554,85.69537354,274.190033,64.0541687,274.1552429,368.4771423,274.3025513,114.2265244,274.3386536,83.72036743,274.3745728,58.99119568,274.4101257,307.6495361,
275.0083313,137.6995697,275.0440674,79.54373169,275.0803833,63.47867966,275.1150818,355.5365601,275.2655334,142.090744,275.2297058,85.76395416,275.1936646,63.65665817,275.1570435,373.0716248,275.3058167,115.6651382,275.3413696,85.42233276,275.3768921,60.40675735,275.4126282,308.8639526,
276.0083313,137.8566589,276.0433655,79.96730804,276.0787048,63.86434937,276.1147156,354.5553589,276.2633667,140.5320435,276.2285461,84.65370941,276.191864,63.70224762,276.1568909,372.2002869,276.3035889,113.592308,276.3392029,84.37123871,276.3745422,60.20378876,276.410553,309.3656921,
277.0083313,136.74646,277.0429688,78.87386322,277.0789795,63.76816177,277.1147156,355.467804,277.2617493,139.812912,277.2264709,85.6021347,277.1903687,64.04987335,277.1543579,369.5579224,277.3015442,114.8374786,277.3348999,84.98204803,277.3717041,58.64700699,277.4072266,306.2839355,
278.0083313,136.8483734,278.043396,80.32956696,278.0793762,63.62872696,278.1150513,354.1558838,278.2632751,140.7747955,278.2276306,85.81465912,278.1913147,64.03229523,278.1548767,367.4232178,278.3027954,115.3856201,278.3382263,85.1412735,278.3749695,60.29248047,278.4100342,306.8735046,
279.0083313,136.267868,279.04422,79.59719849,279.0805359,63.51664734,279.1174927,351.8709106,279.266571,140.0192261,279.2304077,85.82835388,279.1938782,63.99422836,279.1578674,369.0673218,279.3075562,114.7183075,279.3427124,85.18649292,279.3782349,58.33738708,279.4145508,304.3258362,
280.0083313,137.3728485,280.0435486,78.76203918,280.079071,62.91770172,280.1155701,353.8407898,280.2650757,140.4470215,280.2286987,86.18934631,280.1930847,62.77678299,280.1575623,368.6440735,280.3052063,113.5967255,280.3405151,82.96881866,280.3766785,59.86200333,280.4119263,306.5169067,
281.0083313,137.6998138,281.0435486,78.97331238,281.0797119,63.66141891,281.1148987,355.930603,281.2630615,140.2544861,281.2276917,85.91592407,281.1908875,63.46170425,281.1543579,370.5645752,281.3052063,113.7854156,281.3410339,83.64671326,281.3767395,59.53655243,281.413208,308.9528503,
282.0083313,137.3402405,282.0437317,79.56132507,282.0795593,63.13825989,282.1151428,354.8160095,282.2637024,142.4014282,282.2282104,86.12348938,282.1923828,63.91562653,282.1567383,368.8624573,282.3031311,114.0544739,282.3395386,84.54533386,282.3754578,59.60028458,282.4107056,307.0356445,
283.0083313,137.411377,283.0442505,79.59673309,283.079895,64.06777191,283.1150818,350.9408875,283.2640381,139.8000183,283.2280273,86.32698822,283.1930237,63.42551041,283.1567383,369.3561401,283.3033752,115.3612595,283.3390808,84.75634766,283.3751221,58.73957062,283.410553,306.6687317,
284.0083313,137.3847351,284.0448914,79.01914978,284.08078,63.51640701,284.116394,350.973053,284.2618713,140.7355499,284.2273254,85.6643219,284.190918,63.73926926,284.1553955,367.1394653,284.3031006,114.7819901,284.339386,84.50793457,284.3747253,59.16509628,284.4107361,307.5462952,
285.0083313,138.5922394,285.0442505,78.60182953,285.0803833,64.16583252,285.115509,352.3247681,285.262207,141.5475769,285.2279968,86.04518127,285.1911316,63.94425201,285.1553955,366.9754028,285.3019714,113.8852463,285.3378906,84.50321198,285.3737488,58.68793869,285.40979,303.5188904,
286.0083313,137.1742401,286.0436096,78.6644516,286.0792236,63.16508484,286.1143799,351.2697754,286.2630615,139.2874908,286.225708,85.26382446,286.1898804,64.12651825,286.1534424,367.9512939,286.3036499,113.6610489,286.3398743,83.64874268,286.3749695,59.9847641,286.4111938,309.313324,
287.0083313,136.4454498,287.0440674,79.22794342,287.0795593,63.22391891,287.115387,352.7159119,287.2631226,141.3977966,287.2265625,85.8554306,287.1914063,63.44921875,287.1552124,367.4946289,287.3026428,114.3952866,287.3382263,84.93228912,287.3752136,58.76577377,287.4109802,306.0988464,
288.0083313,135.9552765,288.0440674,79.94026184,288.0800781,63.01846313,288.1164856,352.3867493,288.2628784,140.845932,288.2267456,85.79534912,288.1914673,64.38077545,288.1555481,366.8019714,288.3022156,113.3854828,288.3388977,84.82563019,288.3745728,58.81248856,288.4098816,302.9483643,
289.0083313,136.7348022,289.0438843,78.9292984,289.0802917,63.23733902,289.1157227,350.6918335,289.2617798,139.0448914,289.2262268,85.03900146,289.1903687,64.48725128,289.1548767,368.1764832,289.302887,114.2155838,289.3390198,84.84862518,289.3750305,59.21512222,289.4102478,304.3971252,
290.0083313,138.2487488,290.0436096,80.07093048,290.0783997,63.11546326,290.1143799,351.225708,290.262207,139.0982208,290.2262268,84.44988251,290.1907959,64.181427,290.1555786,369.9041748,290.3010864,113.5656052,290.3382263,83.97317505,290.374054,59.57946014,290.40979,308.3590393,
291.0083313,135.9218903,291.0433655,78.94511414,291.0795593,63.24567032,291.1152039,354.1256409,291.2637024,140.0072937,291.227417,85.54323578,291.1927185,63.90836716,291.1563721,368.7371216,291.3028564,113.5638046,291.339325,85.78229523,291.3755493,59.43104172,291.4118042,307.6809387,
292.0083313,136.5375824,292.0444031,79.74944305,292.0812378,63.53435516,292.1166992,348.1398621,292.2635803,140.3341217,292.227417,86.35856628,292.1920471,63.95947266,292.1563721,368.200592,292.3033752,113.5275345,292.3392639,84.2875824,292.3740845,58.99309921,292.4103699,305.4638062,
293.0083313,137.9652252,293.0452271,78.97396851,293.0809631,63.12935638,293.1163025,352.8435364,293.2658997,140.3678131,293.2301941,85.18184662,293.1938782,63.61491394,293.1583557,366.3281555,293.3069153,115.0167007,293.3437195,84.05284119,293.3798828,58.65149689,293.4148865,306.5326233,
294.0083313,137.8062134,294.0435486,77.97885895,294.0793762,63.09416199,294.1152039,353.6443787,294.2635803,140.5566711,294.2278748,85.77069092,294.1922302,63.85219955,294.1562805,364.6862488,294.304718,114.2027817,294.3402405,85.04480743,294.3757019,59.21796799,294.4122009,306.1421204,
295.0083313,137.1247864,295.0452271,79.14482117,295.0813904,62.57465363,295.1172485,350.1474304,295.2666321,139.8467712,295.2299194,85.73638153,295.1945496,64.58387756,295.1582031,369.2305298,295.306366,114.2352676,295.3420715,85.14751434,295.3778992,59.19610977,295.4129944,306.2566223,
296.0083313,136.6585999,296.0450439,78.88725281,296.0812073,63.27521133,296.1173706,353.7479248,296.2669373,141.0548096,296.2308655,85.38339996,296.1949463,63.60123444,296.1587219,367.544281,296.308075,113.4349899,296.3438721,85.11184692,296.3800659,59.60345459,296.415741,304.7019348,
297.0083313,135.3217316,297.0437317,78.88743591,297.0794983,63.8021965,297.1147461,352.0370483,297.2605591,140.0135345,297.2250671,86.19441223,297.1897278,63.13858795,297.1535339,367.141571,297.3001404,113.4182281,297.3345642,84.80555725,297.369751,59.31326294,297.4058533,307.7816162,
298.0083313,135.1900787,298.0433044,79.13526917,298.0797119,62.79807663,298.1153564,351.7809143,298.2637329,139.112854,298.2279053,85.71894836,298.190918,63.78996277,298.1549377,365.6618958,298.3037109,113.4380646,298.3397217,84.26831818,298.3757019,58.15370178,298.4113464,304.7054138,
299.0083313,136.2513123,299.0449219,78.88709259,299.0802917,63.55696106,299.1167908,349.7324829,299.2647095,140.1871185,299.2293701,84.67818451,299.1928711,63.68695068,299.1578979,368.7891235,299.305542,113.7763824,299.3419495,83.98394012,299.3765259,59.70065308,299.4122009,305.5063477,
300.0083313,136.354126,300.04422,78.8732605,300.0791321,63.2974205,300.1152344,351.8510742,300.2645569,142.3217926,300.2280884,86.22776031,300.192749,64.14058685,300.1568604,368.3526001,300.3035583,113.7600861,300.3387451,83.97608948,300.3748169,59.54167557,300.4110413,304.9309692,
301.0083313,136.2557831,301.0434875,78.43094635,301.0787964,63.89291,301.113739,350.5426941,301.2602234,139.7446747,301.2249756,85.58499146,301.1897888,64.03521729,301.1533813,367.0936584,301.3015442,115.1637039,301.3370667,84.75747681,301.3731995,59.74364471,301.4091187,305.831665,
302.0083313,136.4734802,302.043396,78.72779846,302.079071,64.25789642,302.1148987,352.7918701,302.2646484,139.7512054,302.2280579,85.69069672,302.1925659,64.22628784,302.1558533,369.2475891,302.3053894,112.9507675,302.3408813,85.44612885,302.3768311,59.6772995,302.4125671,308.0629578,
303.0083313,135.9229126,303.0439758,77.60659027,303.0799561,64.02193451,303.1164856,351.5733337,303.2650452,141.1230011,303.2294006,84.9083252,303.1938782,64.48946381,303.1577148,366.3884583,303.3047485,111.5005569,303.3405151,83.57939911,303.3760681,59.19423676,303.4113159,303.5601807,
304.0083313,136.6173553,304.0440674,78.36818695,304.0796204,64.44397736,304.1151428,352.2391357,304.2641907,139.8888397,304.2286987,85.27111816,304.1922607,63.0867691,304.1566467,365.5632324,304.3039856,114.1933517,304.339386,85.87621307,304.3754272,59.16902161,304.4120483,307.0335693,
305.0083313,136.7215271,305.0452576,78.0952301,305.0806885,63.82827377,305.1162109,348.5471802,305.2642517,139.8724365,305.2283936,85.83261108,305.1925354,63.46060944,305.1557007,369.0863647,305.3062134,113.3161621,305.3414612,83.98132324,305.3771057,58.45832825,305.413208,305.896637,
306.0083313,136.6016235,306.0440369,78.59732819,306.0793762,63.6541481,306.1159973,350.6965637,306.2635498,139.3573914,306.2275391,85.69709778,306.1913757,63.33282471,306.1560669,364.684845,306.3034363,113.1137314,306.3388977,84.33010864,306.3752136,58.59997559,306.4115601,306.6771545,
307.0083313,135.5460205,307.0440674,78.63790131,307.0798035,63.89746094,307.1148682,349.4708862,307.2635803,139.6935577,307.2278748,84.93799591,307.1922302,62.99824142,307.1567383,366.7108154,307.3043518,111.7590714,307.3391418,84.2756958,307.3749084,58.43132782,307.4103699,306.2454224,
308.0083313,137.3095398,308.0437622,78.49051666,308.0789185,63.30645752,308.1147156,347.702301,308.2632141,139.9901276,308.2284546,85.78351593,308.1924133,63.31127167,308.1558838,364.6636658,308.3048096,114.3164063,308.3399658,84.57881927,308.3757019,59.73929214,308.4122314,304.0548401,
309.0083313,135.4125366,309.043457,78.75848389,309.0785828,63.1890831,309.1152344,348.6283569,309.2645569,139.947113,309.2284546,86.15952301,309.1927185,63.96237183,309.1562195,369.6000977,309.303894,112.825119,309.3400574,83.78478241,309.3759155,57.56001282,309.4118958,303.3059387,
310.0083313,135.5054474,310.0454102,78.73138428,310.0807495,63.39119339,310.1168518,352.3880005,310.2658997,140.273468,310.2295532,86.95121002,310.1934509,63.54650879,310.1585388,365.9530029,310.3075562,113.3221817,310.3424683,85.01563263,310.3790283,59.52056885,310.4143982,305.2829285,
311.0083313,134.6140594,311.0454102,78.55121613,311.0805664,63.60144043,311.1165771,351.0769348,311.2651367,139.1748047,311.2295837,85.44003296,311.1940308,62.70074844,311.1583557,368.7946167,311.3050842,112.4315186,311.3412476,83.87896729,311.3768921,59.33890533,311.4129028,305.7753601,
312.0083313,136.4246979,312.0446472,78.79120636,312.0805359,64.15511322,312.1167908,351.7768555,312.2641907,140.7016296,312.2285461,85.7598877,312.193573,63.219944,312.1578674,368.262146,312.3043823,112.7115402,312.3402405,83.80368805,312.3745728,58.97431564,312.4107361,306.2671509,
313.0083313,136.8325043,313.0430298,77.98081207,313.0785522,63.40471649,313.115509,350.9827881,313.2639465,139.6347504,313.2279358,86.19194794,313.1923828,64.00280762,313.1571655,367.9872131,313.3050842,112.222084,313.3404541,85.47964478,313.3768921,59.22584915,313.4122009,303.3387146,
314.0083313,135.7586517,314.043396,79.38934326,314.0783997,63.52863312,314.1155396,350.5771179,314.2640381,139.2332306,314.2279358,85.45222473,314.1917419,63.9803772,314.1562195,369.0255127,314.3039856,112.1486664,314.3397217,83.83532715,314.375885,59.05250931,314.4117737,304.6473694,
315.0083313,134.9539032,315.0438843,78.83221436,315.0805359,64.17529297,315.1162415,351.6253967,315.2656555,137.6840973,315.2292175,85.73971558,315.1931458,63.95996475,315.1572266,365.815033,315.3048706,112.3183289,315.3408813,85.4132843,315.3764038,58.75872421,315.4124756,303.7852173,
316.0083313,135.2059937,316.0447998,77.57388306,316.0797119,64.08927917,316.1160583,350.981842,316.2630615,138.8482971,316.2267151,86.23647308,316.1907349,64.07090759,316.1547241,365.5912781,316.3040466,112.265625,316.34021,84.42085266,316.3756409,59.32520294,316.4118958,305.6256104,
317.0083313,136.5194702,317.0439148,78.11980438,317.0802917,64.03494263,317.1155701,352.7346802,317.2632141,140.309967,317.2275391,85.83922577,317.1918945,63.76587677,317.1568909,367.0678101,317.3045654,112.7799759,317.34021,85.16062164,317.3753967,58.9561348,317.4115601,307.8659668,
318.0083313,136.4139252,318.0445862,78.5786972,318.0793762,64.55651093,318.1147461,352.4483337,318.2610779,140.7327271,318.224884,85.02467346,318.1893311,63.04772949,318.1548157,366.7515564,318.3002014,112.6116867,318.3352356,84.60700226,318.3717041,59.15668106,318.4068909,302.8811035,
319.0083313,135.9589386,319.0447083,80.02367401,319.0800476,65.17199707,319.1155396,347.9913025,319.2647095,139.8301392,319.2284241,86.129776,319.1931458,62.62870789,319.157135,365.0831604,319.3033752,113.7270508,319.3392944,84.90045929,319.3743896,59.35489655,319.410614,302.3426208,
320.0083313,135.4334259,320.0450439,79.14154816,320.080719,63.40940857,320.116394,348.2121887,320.263092,136.4660797,320.2268982,85.68986511,320.1912537,64.09457397,320.1560669,364.8972473,320.3048706,112.8560638,320.3397217,83.72633362,320.3755493,59.33258057,320.4110413,301.9397278,
321.0083313,135.1773834,321.0434265,79.54266357,321.0802917,64.02609253,321.1160583,350.3086548,321.2644348,139.2305145,321.2286377,85.47612,321.1930542,63.2073288,321.157196,366.2064819,321.3052063,113.6165161,321.3414001,83.87733459,321.3766785,58.90202713,321.4125671,302.175354,
322.0083313,137.868576,322.0434265,78.81075287,322.0789185,63.78024673,322.114563,352.3872986,322.2633972,138.9828339,322.2280579,85.45978546,322.1923828,63.36018372,322.156311,367.6079407,322.3050842,112.0729218,322.3403931,84.95555115,322.3766785,58.88740158,322.412384,303.930603,
323.0083313,135.8925934,323.0435486,77.24118805,323.0799561,64.05092621,323.1152954,349.8198242,323.2626038,138.1704559,323.227478,86.48196411,323.1919861,63.36685181,323.1558533,364.6132202,323.302063,112.7392731,323.3382263,84.79103851,323.3748779,59.11402512,323.410553,305.476532,
324.0083313,136.7780914,324.0447388,78.69200897,324.0806274,64.06746674,324.1170654,351.376709,324.2641907,139.0868073,324.2277222,84.87485504,324.1915283,64.33348083,324.1564636,364.2840271,324.3035583,112.2720337,324.3388062,84.93365479,324.3748779,58.82624817,324.4109192,304.1867676,
325.0083313,136.155014,325.0453796,78.46821594,325.0806885,64.42536926,325.1166992,349.9863892,325.2633972,138.0463104,325.2275696,86.3399353,325.191864,63.32852554,325.1555786,368.0148621,325.3042603,113.4425888,325.3400574,84.29335022,325.3764038,59.57252502,325.4115601,306.2841492,
326.0083313,135.7721405,326.0444031,78.01667786,326.0792847,63.76387787,326.1158752,350.2232666,326.2623901,138.0968781,326.2263794,84.71001434,326.19104,64.20252991,326.1550903,366.2960205,326.3022156,114.5208664,326.3374023,84.76940155,326.3719177,59.1991272,326.4078979,305.1851501,
327.0083313,136.4306488,327.0437317,77.94060516,327.0789185,64.02518463,327.1149597,349.5297241,327.2617188,138.4544067,327.2260742,85.0941925,327.190033,64.90708923,327.1547241,365.3616638,327.3025818,114.2233353,327.3381653,85.62571716,327.3742371,57.82099915,327.4098511,302.2446289,
328.0083313,135.1584473,328.0437317,78.2633667,328.0792236,63.66933823,328.1156311,350.0890808,328.262085,138.5099182,328.2267761,86.1361084,328.1908875,63.07323837,328.1548767,366.3085327,328.3032532,113.9595413,328.3398743,84.4510498,328.3755493,58.54045486,328.4112854,303.1096802,
329.0083313,135.758606,329.0442505,78.47097015,329.0803833,62.6206398,329.1168518,350.6091614,329.2652893,138.6755066,329.2297974,85.09533691,329.1933594,62.94499969,329.1568909,367.5819397,329.3052979,113.6110306,329.3407288,84.87522888,329.3764038,58.65243912,329.4126282,303.9371948,
330.0083313,136.3627472,330.0437622,79.47563171,330.0792542,64.27509308,330.1150513,347.6865845,330.2648621,139.015274,330.2292175,86.57778168,330.1929016,63.48870087,330.1568909,365.1573486,330.3055725,114.6250916,330.3417358,84.43161774,330.3774109,58.96914291,330.413147,303.7286072,
331.0083313,136.3578644,331.0435486,78.02507782,331.0788879,62.50441742,331.1140442,348.3267212,331.2619934,138.2680359,331.2260742,85.41139984,331.1899719,63.54818344,331.1545715,366.0029602,331.3003845,114.2063522,331.3361206,84.6330719,331.3723755,59.35617065,331.4085693,303.6040955,
332.0083313,136.9899139,332.0445251,77.91216278,332.0813904,63.02878952,332.1164856,349.8592224,332.2647705,139.315567,332.2294312,85.89880371,332.1934204,63.29682541,332.1574097,363.4208374,332.3053894,113.8353577,332.3408813,84.54425049,332.3764648,59.24855423,332.4120789,302.0058289,
333.0083313,136.9159393,333.0434875,78.25046539,333.0789795,63.89588165,333.1152039,349.2691345,333.2637024,138.3903198,333.2272034,86.4433136,333.191925,63.5741806,333.1558533,365.1872253,333.303772,114.4785004,333.3402405,84.55223083,333.3755493,57.73106384,333.4120789,303.3763733,
